client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
eaf22e6021eb0b14a73f9e0934887eef39e873c4ade4fb2749bdf985d18978404da71a0b715a695f5e0c224089d01f0fc9e06bfc594f7261d73f9d9a81613bed	common_voice_xmf_44940034.mp3	166d66adf82d3ea6dc33041e6414ac77b12a509a50ce131c51549bdb7159b3b0	თუდო გელაფა დო, ტყვაპაფიავა-დო ტირხუდ.		1	1					xmf	
eaf22e6021eb0b14a73f9e0934887eef39e873c4ade4fb2749bdf985d18978404da71a0b715a695f5e0c224089d01f0fc9e06bfc594f7261d73f9d9a81613bed	common_voice_xmf_44940035.mp3	8428bb73fa7db68d2dec4cf1582161cbd2649b3e736a23a5fb54f68d8760fa6c	მიდგას ხანდაშ ჭყანა უღუნ, შურიშ გოფარსალუაშა ოხანდინუანა.		1	1					xmf	
eaf22e6021eb0b14a73f9e0934887eef39e873c4ade4fb2749bdf985d18978404da71a0b715a695f5e0c224089d01f0fc9e06bfc594f7261d73f9d9a81613bed	common_voice_xmf_44940037.mp3	818f3e6bf3a7e5886aaf7bd573d3527cf4e28fc469b2b2e7ac4bca6e603fade3	ართშა, მუშ ოთხკაკალია ძიგირშენ იჩიებუდუნ თეშ, მაფასქირს უწუ.		1	1					xmf	
8719a0fa24a71eaa7a2c86c3e2515c71585d3c4a4b0fcb919ebac2c1eac834966737edc8c1f36d239586d23dc16a9a283939f41d336d327b19ecebbb6c95dcf3	common_voice_xmf_44952582.mp3	65459e7312df7d1df1a8d64819436d909a9fb5a00233ee22b80ecf72efb73612	ენა რხინაფილ რე, რჩინჷ რე, მა კირიბი მოკო, მიარე ხანს გარზასინ ფერ.		1	1					xmf	
8719a0fa24a71eaa7a2c86c3e2515c71585d3c4a4b0fcb919ebac2c1eac834966737edc8c1f36d239586d23dc16a9a283939f41d336d327b19ecebbb6c95dcf3	common_voice_xmf_44952584.mp3	dcc13aed0d61b9421c6af0611c672deb06b73a8873796b9047ddffc95f865b27	ტყებიშ თუმა ჯვეშობურო ორზინაია ვა აფუდჷ დო განთხეფი ხოლო დოჭირაკუდჷ.		1	1					xmf	
8719a0fa24a71eaa7a2c86c3e2515c71585d3c4a4b0fcb919ebac2c1eac834966737edc8c1f36d239586d23dc16a9a283939f41d336d327b19ecebbb6c95dcf3	common_voice_xmf_44952586.mp3	483bf7c86b11f65e57fc5c5891c423846eb15c08eb80439cee1dc6155088626e	ზოთონც გიშულირი გეთხოზუდჷ, ზარხულს დამორჩილი.		1	1					xmf	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_xmf_45655743.mp3	c6548e3aba0291eeba282c52b191ddb3ff4ed293384c5a65c231c3a23ca298e9	ზარხულიშ დათებუს დასაბაღ ქუალეფქ გაკიშაყარჷ.		0	1	teens	male_masculine			xmf	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_xmf_45655763.mp3	cea0e456b03c22868d3afc6b52807cf95ed78a19ed7efb73f8beecf48b5f0ce0	თაქ კინ ქოგიოკიკინუ ნახანტას.		0	1	teens	male_masculine			xmf	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_xmf_45655775.mp3	d230882f43473d0dc252ac6079214ceb3f679546e0141b897b8ec7c567ac6b16	უნელო, ეუკინჷ მუშ ბორკის, სქემას ქიგიოფსუ დო შური ვაუქალუნ თეშ გეგმანქვალუ გალე.		0	1	teens	male_masculine			xmf	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_xmf_45655847.mp3	ed5e16f799c4b933b906aafe669fbce8d11367cf9e41213bd6164bae81ee4358	ჩქიმ ანწიანი რინა ანბანიშ დოსქილადირი ეჩიდოჟირ ასოშ დოგურაფას მუვახვარენია ოკო.		0	1	teens	male_masculine			xmf	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_xmf_45655849.mp3	713a498a032c35c3b01e89f1f4ac666693c7023fde69cd5b2fe603a793ea94bf	ბოშის პასუხიქ ვემიაჩინჷ, რადგან თიში სიტყვა ვაუჩქუდ.		0	1	teens	male_masculine			xmf	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_xmf_45656093.mp3	122eae6a58f6ad5912cbbd4b28f937dfcc9a6be27d3a71dc049ec85c182e875c	მონკა სამუშა დო მერკე ოჭკომალშა ძალამ გარზებელ ქორდჷ.		0	1	teens	male_masculine			xmf	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_xmf_45656094.mp3	b46fa07f23bcdfd85fac2590f6446326a34502bb327f77b368681361d023b09b	ურჩალა ვამაძირუაფჷ.		1	0	teens	male_masculine			xmf	
